CPU,translated,scaled,one_sec,two_sec,two_half_sec,five_sec,ten_sec
38.0016,29.010146368674455,1.634184731458245,1.3861459205501103,1.244618688417662,1.247300067278315,1.5697234823443282,1.762392946409752
29.195199999999996,20.203746368674448,1.1381071096419757,1.2950391262091563,1.247300067278315,1.291764389001188,1.614765731000651,1.8172867481900212
28.7464,19.754946368674453,1.112825537527248,1.244618688417662,1.291764389001188,1.328829435564772,1.6279995340023687,1.8676203720855578
28.4008,19.409346368674452,1.0933573750431793,1.1505789012333325,1.328829435564772,1.3927141721289367,1.676462813661895,1.9098289108484687
31.324000000000005,22.332546368674457,1.2580255827209272,1.2445736232267266,1.3927141721289367,1.4714493197472795,1.6720459297283532,1.9439027670265536
35.8696,26.87814636867445,1.5140859976155523,1.3541721675814837,1.4511073932834089,1.5697234823443282,1.6714566487078366,1.9729884421254371
36.5288,27.53734636867445,1.5512197149462759,1.5408096558402116,1.615617872792883,1.6128238309548917,1.6546246121218569,1.9935622964018702
41.6536,32.66214636867445,1.8399073280780907,1.7516358853334855,1.7346632077974615,1.6763702566928207,1.6394706132656023,1.9913180242151187
46.2944,37.302946368674455,2.1013305006940226,1.9866621223590393,1.819689956794722,1.790889919897717,1.645173127181313,1.970192404543276
52.5584,43.56694636867445,2.4541909457177673,2.1151542480134395,1.944689530151633,1.8430168262526299,1.6913202780077976,1.9373149612987868
45.652800000000006,36.66134636867446,2.0651882175638767,2.098570257749233,1.957257085273727,1.883534939422598,1.762392946409752,1.9009090727012041
40.476000000000006,31.484546368674458,1.7735713670212645,2.1377431749697804,1.9712554602080183,1.8723407459942583,1.8264418490266099,1.874905536844814
49.07599999999999,40.084546368674445,2.258022169576214,1.9278520481884152,1.916535052114777,1.8569194376561833,1.9157678172391026,1.8543788875172034
37.6544,28.662946368674454,1.6146264385923055,1.8273566724025976,1.8284945684737153,1.8471402912232135,2.0020473785443658,1.8444138471716256
38.5168,29.525346368674455,1.6632067144206066,1.734499846480321,1.7394851832275435,1.8892041404422641,2.083759582748332,1.832476873360928
33.882400000000004,24.890946368674456,1.4021440633321578,1.5192459619776497,1.7965827801426246,1.9550624104751761,2.1544105358372176,1.8210584900751623
33.7912,24.799746368674455,1.3970066315655285,1.551118318266672,1.9639830650208274,2.0400598670983285,2.204101668622075,1.818328612485217
39.91760000000001,30.92614636867446,1.7421158637483944,1.7658088878826517,2.046125641798226,2.155165377785385,2.2231890302427404,1.8091010071503162
53.76160000000001,44.77014636867446,2.5219689928845255,2.193466283561334,2.209875646210666,2.2132048371910145,2.2011836975090118,1.8008785008759285
64.2496,55.25814636867445,3.1127736460468873,2.573005321618803,2.3567769023621543,2.324502339244034,2.1469544999969647,1.7880153384749002
60.741600000000005,51.75014636867446,2.9151627837954033,2.8686329741546603,2.522459076835947,2.4252861322518378,2.066501867879642,1.777890865572417
60.90960000000001,51.91814636867446,2.9246264738918257,2.947744916841657,2.6817138284525863,2.535862591249892,2.017982430059104,1.7826565095138296
59.3792,50.38774636867445,2.8384167636325115,2.8514518701105604,2.7774379271481244,2.589458622829297,1.9902064996261042,1.7960543907789073
57.412,48.42054636867445,2.7276014591225004,2.79042233528637,2.7038126714575057,2.555227103794809,1.9535820189529502,1.8131622638877374
56.408,47.41654636867445,2.6710446444986435,2.686242880141588,2.489691049877085,2.4047048595516656,1.9447785339037302,1.8329458827083536
53.512,44.52054636867445,2.5079086533126977,2.4598804260733544,2.252389020709296,2.1779413252841078,1.9332598711006566,1.8535767271185541
43.305600000000005,34.31414636867446,1.932966947359577,2.1279302296436096,1.992452999394231,1.9959049930198784,1.9492918127759051,1.8752406910309474
33.840799999999994,24.849346368674446,1.3998006734035193,1.714355706132222,1.7745008365843058,1.8252476214668234,1.9532868419523237,1.906262441841065
27.040800000000004,18.049346368674456,1.0167465504530944,1.2986631186468736,1.5858072489891528,1.6939592007148854,1.9410133372010825,1.933997813602223
23.99440000000001,15.002946368674461,0.845138303371304,1.0891212470952572,1.4426182379409638,1.5650547285634269,1.8798756459186479,1.9559772338511636
28.426400000000005,19.434946368674456,1.0947994611531104,1.0436842683346963,1.308949248477866,1.4412336099494751,1.7933887847350818,1.9723618106454812
30.6144,21.62294636867445,1.2180527583612766,1.1708807697497052,1.2464325623528094,1.3627210343019185,1.7388711700010493,1.9864041241409343
36.0728,27.081346368674453,1.5255325561131299,1.319235378308858,1.286805340282011,1.3171150610753501,1.6763409643187124,1.9936967986640464
34.5288,25.53734636867445,1.4385567376079154,1.4037438776103621,1.344325423362111,1.3267995706073556,1.6242771492311092,1.9860819080257468
34.4272,25.43574636867445,1.432833458359127,1.529926412229326,1.4257638565311448,1.3550464322856293,1.5821321826683754,2.004407667919604
39.5744,30.58294636867445,1.7227828968371313,1.5177700769745166,1.4513158197914848,1.408836244186056,1.5527429183998909,2.026792674886963
35.2096,26.218146368674454,1.4769072150938936,1.5322923347534316,1.4719387777932718,1.48183734698222,1.5463797134398203,2.0573401145624866
35.559999999999995,26.568546368674447,1.496645768723574,1.4988877619726075,1.5093485194184741,1.5274343071706014,1.5893358534393902,2.088403550674219
32.05519999999999,23.063746368674444,1.299215167235831,1.4139511433572174,1.538781722248121,1.5545950977473333,1.666811929695434,2.1096247490856728
33.54319999999999,24.551746368674443,1.3830364223755711,1.5009269618624317,1.5843200976882863,1.5992096367733242,1.7649999677053614,2.109967244536781
41.38559999999999,32.39414636867444,1.82481048911475,1.54527110974281,1.6045600015671229,1.6642522268503064,1.8782217534113204,2.0879078335739303
38.7088,29.71734636867445,1.6740223602450888,1.6697524334039648,1.6803540195715048,1.7300383925777219,1.9548258182227651,2.050124050863964
40.89440000000001,31.902946368674463,1.7971404618804498,1.7951688597770281,1.7908538677449686,1.86155664580343,1.9971870977019885,1.993915364840083
42.448800000000006,33.45734636867446,1.8847021278678233,1.8597810772805778,1.977463190259362,2.006824288783512,2.0185817970985434,1.9307339671487305
45.9736,36.98214636867445,2.083259359128949,2.0364366257471267,2.173248912277965,2.174953503125094,2.0640368019354782,1.8639991791521258
51.25279999999999,42.261346368674445,2.3806445541112855,2.285173947114759,2.3177110149700777,2.3476072626365854,2.12032547867327,1.7963540742986275
58.5568,49.565346368674454,2.7920897473509783,2.5513289647789015,2.497154972125751,2.427814289463311,2.1653884163490673,1.7288802171706834
61.348,52.35654636867445,2.949322198524394,2.775640952659577,2.600872509063446,2.4669398882333766,2.223520259396115,1.67149870955271
61.90159999999999,52.91014636867444,2.9805073106516513,2.9578733185043755,2.6234445365731864,2.482568496449754,2.278236160970263,1.6249666466524204
64.19280000000002,55.20134636867447,3.1095740174904787,2.9165710710121324,2.6072154346875958,2.5288639670976325,2.3400588431549147,1.5877078734168508
55.624,46.632546368674454,2.6268807573820063,2.695560108367471,2.6030919697170116,2.576398730496234,2.3824268824127786,1.5542188034030233
45.6544,36.662946368674454,2.065278347945747,2.438789916715614,2.573906625437509,2.6007384401204137,2.361376931726879,1.5144070871009667
43.668800000000005,34.677346368674456,1.9534265440442231,2.2483106209296477,2.533246556916095,2.5854838729887994,2.3114897653614532,1.471293218933123
50.6672,41.67574636867445,2.3476568343466138,2.231242179862886,2.4906261525889932,2.5496480331570135,2.2371907850663515,1.4205678400162995
54.412,45.42054636867445,2.5586069931149598,2.3709330054647193,2.425799875428501,2.5051641831847355,2.1458661756358763,1.3720168565621065
55.57360000000001,46.582146368674465,2.6240416503530803,2.542462388462373,2.4143983821218584,2.417246502188972,2.0399652301973648,1.32368443928395
55.8488,46.85734636867445,2.639544076034838,2.603289129927354,2.4350382395702463,2.2949395739904483,1.911380720901547,1.2680278018490265
54.9864,45.994946368674455,2.5909638002065374,2.5975545843808314,2.366336355989314,2.1560396424895303,1.7536615656660295,1.218744509042134
54.0048,45.013346368674455,2.5356688109288696,2.4991434736757734,2.1574141308130583,1.9918130736829494,1.5831213636094061,1.1689677523944997
48.5856,39.59414636867445,2.230397207532848,2.190210323516255,1.8764833636709897,1.76286838417412,1.41041577912834,1.123824824004792
33.912,24.92054636867445,1.4038114753967652,1.711539131698763,1.5557543997841452,1.503531729898495,1.230215853394726,1.0766618484314077
20.9968,12.005346368674452,0.6762790329365689,1.1554121429611481,1.221466446574629,1.2220230016826803,1.0739883559791683,1.0185243722354935
14.515199999999998,5.52374636867445,0.3111608559784102,0.6123653258925169,0.8737152675731785,0.9218392583432593,0.9453993401642572,0.9641622324101877
10.0248,1.0333463686744526,0.058209939258323455,0.2527225696330027,0.5114699965371482,0.616594694061799,0.8225538829340557,0.9068731084336316
8.3744,-0.6170536313255486,-0.03475954964129165,0.035891403447594186,0.174985115269534,0.3156673750719447,0.6799969111887347,0.8475391514183841
5.6,-3.3914536313255486,-0.19104563180506526,-0.13247214988685163,-0.05969186652627081,0.04318520460047964,0.5270433998946299,0.7830204441860251
2.56,-6.431453631325548,-0.36229335735937307,-0.2623950953534489,-0.20602980779106722,-0.14696286203211156,0.3706671873489855,0.7121205059172214
0.7991999999999999,-8.19225363132555,-0.46148184260806574,-0.37210630268554434,-0.3071335636545119,-0.26524096216101595,0.21396875868815352,0.6303643631520934
0.5840000000000001,-8.407453631325549,-0.4736043789696733,-0.4479510190297286,-0.3777225521058616,-0.34670530781483755,0.059699343818736525,0.5444960217141153
0.2144,-8.777053631325549,-0.4944244971818023,-0.48179497742217203,-0.436312933470676,-0.40287456179665054,-0.09240919514533068,0.4574717581286455
0.1568,-8.834653631325548,-0.497669190929147,-0.4930500088582743,-0.4753675545650186,-0.44944493010923525,-0.2291031855499634,0.3676737320411053
0.0,-8.991453631325548,-0.5065019683524745,-0.5005195642558076,-0.4926387889909893,-0.4806886269847094,-0.3243281872558924,0.28971545824205347
0.0536,-8.937853631325549,-0.5034826005598064,-0.5027840901003086,-0.4978888837349569,-0.4939017409669523,-0.3831653005410778,0.22549643452941454
0.0536,-8.937853631325549,-0.5034826005598064,-0.5034826005598064,-0.500491398511473,-0.4971960064243259,-0.42344456819908843,0.16399822171949713
0.1072,-8.884253631325548,-0.5004632327671383,-0.5027277586116394,-0.500491398511473,-0.5004857653626061,-0.4507878727991085,0.09324699858078014
0.0536,-8.937853631325549,-0.5034826005598064,-0.5004632327671383,-0.5015954956893889,-0.5013915757004065,-0.47392434182531423,0.016694758738910992
0.2144,-8.777053631325549,-0.4944244971818023,-0.49819870692263735,-0.5012180747153054,-0.5016935124796732,-0.48713970906710385,-0.06104044236501097
0.2144,-8.777053631325549,-0.4944244971818023,-0.49970839081897145,-0.5008688194855565,-0.5010896389211397,-0.4929328393618423,-0.13931417250061026
0.0,-8.991453631325548,-0.5065019683524745,-0.4997083908189714,-0.5004913985114731,-0.5001838285833393,-0.49412932018117584,-0.21652436413013545
0.0536,-8.937853631325549,-0.5034826005598064,-0.5012744062039746,-0.49973655656330596,-0.49870118380156636,-0.495472262871049,-0.29242766522253566
0.1032,-8.888253631325549,-0.5006885587218152,-0.5027840901003086,-0.49788325058608995,-0.49840375354139316,-0.4948683893125153,-0.3605493344701753
0.1072,-8.884253631325548,-0.5004632327671383,-0.4997647223076406,-0.4982663047090404,-0.49359079114949844,-0.4945574394950615,-0.4083071705639063
0.2144,-8.777053631325549,-0.4944244971818023,-0.4960581103532085,-0.49338236464142243,-0.4919639377567324,-0.4944064711054281,-0.4373505594919623
0.3168,-8.674653631325548,-0.4886561527420782,-0.49525820321410613,-0.489839114004131,-0.49106263393802563,-0.4945574394950616,-0.4571240386446179
0.16,-8.831453631325548,-0.49748893016540563,-0.4839806391825362,-0.4875802213084969,-0.49045876037949193,-0.49350291402717456,-0.4709410261853944
0.908,-8.083453631325549,-0.4553529766408589,-0.47991350570062147,-0.48755205556416226,-0.4883452029246243,-0.4936538824168079,-0.4827345866531739
