timestamp,PID,CPU,RAM
2021-08-06 00:50:21.722965,635847,0.0,0.0
2021-08-06 00:50:21.722965,635911,0.0,2.7
2021-08-06 00:50:21.880246,635847,0.0,0.0
2021-08-06 00:50:21.880246,635911,0.0,2.7
2021-08-06 00:50:22.037413,635847,0.0,0.0
2021-08-06 00:50:22.037413,635911,0.0,2.7
2021-08-06 00:50:22.194603,635847,0.0,0.0
2021-08-06 00:50:22.194603,635911,0.0,2.7
2021-08-06 00:50:22.351851,635847,0.0,0.0
2021-08-06 00:50:22.351851,635911,0.0,2.7
2021-08-06 00:50:22.509042,635847,0.0,0.0
2021-08-06 00:50:22.509042,635911,0.0,2.7
2021-08-06 00:50:22.666260,635847,0.0,0.0
2021-08-06 00:50:22.666260,635911,0.0,2.7
2021-08-06 00:50:22.823729,635847,0.0,0.0
2021-08-06 00:50:22.823729,635911,0.0,2.7
2021-08-06 00:50:22.981018,635847,0.0,0.0
2021-08-06 00:50:22.981018,635911,0.0,2.7
2021-08-06 00:50:23.138462,635847,0.0,0.0
2021-08-06 00:50:23.138462,635911,0.0,2.7
2021-08-06 00:50:23.295651,635847,0.0,0.0
2021-08-06 00:50:23.295651,635911,0.0,2.7
2021-08-06 00:50:23.452847,635847,0.0,0.0
2021-08-06 00:50:23.452847,635911,0.0,2.7
2021-08-06 00:50:23.610056,635847,0.0,0.0
2021-08-06 00:50:23.610056,635911,0.0,2.7
2021-08-06 00:50:23.767272,635847,0.0,0.0
2021-08-06 00:50:23.767272,635911,0.0,2.7
2021-08-06 00:50:23.924514,635847,0.0,0.0
2021-08-06 00:50:23.924514,635911,0.0,2.7
2021-08-06 00:50:24.081740,635847,0.0,0.0
2021-08-06 00:50:24.081740,635911,0.0,2.7
2021-08-06 00:50:24.238919,635847,0.0,0.0
2021-08-06 00:50:24.238919,635911,0.0,2.7
2021-08-06 00:50:24.396104,635847,0.0,0.0
2021-08-06 00:50:24.396104,635911,0.0,2.7
2021-08-06 00:50:24.553333,635911,18.8,2.7
2021-08-06 00:50:24.553333,635847,0.0,0.0
2021-08-06 00:50:24.710214,635911,20.0,2.7
2021-08-06 00:50:24.710214,635847,0.0,0.0
2021-08-06 00:50:24.866794,635847,0.0,0.0
2021-08-06 00:50:24.866794,635911,0.0,2.7
2021-08-06 00:50:25.023866,635847,0.0,0.0
2021-08-06 00:50:25.023866,635911,0.0,2.7
2021-08-06 00:50:25.180473,635847,0.0,0.0
2021-08-06 00:50:25.180473,635911,0.0,2.7
2021-08-06 00:50:25.337389,635847,0.0,0.0
2021-08-06 00:50:25.337389,635911,0.0,2.7
2021-08-06 00:50:25.495044,635847,0.0,0.0
2021-08-06 00:50:25.495044,635911,0.0,2.7
2021-08-06 00:50:25.652426,635847,0.0,0.0
2021-08-06 00:50:25.652426,635911,0.0,2.7
2021-08-06 00:50:25.810609,635847,0.0,0.0
2021-08-06 00:50:25.810609,635911,0.0,2.7
2021-08-06 00:50:25.967921,635847,0.0,0.0
