CPU,translated,scaled,one_sec,two_sec,two_half_sec,five_sec,ten_sec
20.235111111111117,16.576311773412467,2.142904238167366,1.9410339992460013,1.9146618803716864,1.9557598686740776,2.31574790964798,2.6035171383798996
17.111999999999995,13.453200662301347,1.7391637603246366,1.9348192188722066,1.9557598686740776,2.060398001340532,2.331489176166404,2.6667488009094282
18.529333333333334,14.870533995634686,1.9223896581246174,1.9146618803716864,2.060398001340532,2.1115252744398503,2.3271260329763974,2.7228244683631635
18.00177777777778,14.342978440079131,1.8541898648701252,1.9089737763007553,2.1115252744398503,2.150373465735254,2.3495322424596363,2.7532900146291235
20.05911111111111,16.40031177341246,2.1201518218836424,2.1200800023877973,2.150373465735254,2.232918006293205,2.346288842458263,2.7626346678146017
23.644,19.98520066230135,2.583588664672805,2.244054816115583,2.2441697273089347,2.31574790964798,2.363790364401952,2.758586921028773
22.365333333333336,18.706533995634686,2.4182889130357585,2.386085051098822,2.409426387248475,2.3503476699663084,2.4002334917803037,2.750676169298735
22.396444444444445,18.737645106745795,2.422310804803083,2.579365678317114,2.4802404101517284,2.4043444397224767,2.417994875570416,2.7363822481000284
26.039555555555555,22.380756217856906,2.8932743307568103,2.698772772109152,2.533358109278753,2.4739461495358652,2.4522228268281627,2.7070504820016974
27.338666666666665,23.679867328968015,3.0612170398409564,2.7164260041878734,2.59563997607561,2.5189396272928937,2.524766229591602,2.6692074098575045
22.91155555555555,19.252756217856902,2.488901841350645,2.6806311674586834,2.5607069732965613,2.567805612265889,2.6035171383798996,2.6396710725883152
21.28888888888889,17.630089551190242,2.279131457886322,2.611914273834106,2.584522318118791,2.604134786044167,2.692941029046531,2.615005755616548
23.913333333333327,20.254533995634677,2.6184067562585014,2.42264117448397,2.6500935178253533,2.6325235963618123,2.8010035152748793,2.586172371035832
21.482222222222223,17.823422884523573,2.3041246424404114,2.4526186320497088,2.6262063535072784,2.693702315702489,2.876060633992661,2.5752645674695245
23.83911111111111,20.18031177341246,2.6088116716135987,2.6195558681920232,2.622816473303391,2.7874296305601587,2.9322292253031845,2.562953656113645
26.45422222222222,22.79542288452357,2.9468804024555815,2.6404984331804506,2.7905221780512486,2.8912863671118187,2.9592936841174464,2.543593003032356
24.561333333333348,20.9025339956347,2.702177016212211,2.822991772122811,3.018103796485153,3.035534388126755,2.9577596196861955,2.5376688750182548
27.1288888888889,23.47008955119025,3.034097998209854,3.1284257240527884,3.182225708390341,3.197662590827283,2.9550821888810908,2.532886429887122
33.2897777777778,29.63097844007915,3.830547479333507,3.4166517247782826,3.3817618136967393,3.2781751184494565,2.9297212885082744,2.5253861452399486
35.37244444444445,31.713645106745798,4.099784405357558,3.7239529836002307,3.48360185880507,3.3455188233134754,2.8655376414614393,2.513595962157934
34.06977777777779,30.410978440079138,3.931382051500004,3.940531855270668,3.487437019883197,3.350781755969004,2.8016326540584826,2.5118768980714883
33.830222222222226,30.171422884523576,3.9004134848916028,3.8387779935573514,3.4823450176277806,3.311384453328224,2.7709398743141276,2.529795862284837
30.141333333333336,26.482533995634686,3.42353203248024,3.5582223149881123,3.4221961898575217,3.277640781400369,2.7416001738714937,2.5571246168438084
