CPU,translated,scaled,one_sec,two_sec,two_half_sec,five_sec,ten_sec
18.90488888888889,16.93422407967071,2.871792124833788,2.8976821171354894,2.875881010080854,2.9811255246382933,3.4051108920175066,3.805636986896271
19.210222222222225,17.239557413004043,2.9235721094371905,2.845462467451757,2.9811255246382933,3.142676061754644,3.456651744496699,3.881464139021822
18.133777777777777,16.163112968559595,2.741023168084292,2.875881010080854,3.142676061754644,3.209078050743869,3.4277046524026793,3.965383070003716
19.467111111111112,17.49644630189293,2.967136637968146,3.0084588745894196,3.209078050743869,3.2658231102901376,3.4025384164639823,4.003542473711433
22.032,20.06133519078182,3.402103582868052,3.2651730340642215,3.2658231102901376,3.347124511394441,3.4244403635001497,3.9953248329677797
25.26533333333333,23.29466852411515,3.9504287473363964,3.481789738212953,3.4065410597145225,3.4051108920175066,3.447502142876955,3.9795310583335812
23.24311111111111,21.272446301892927,3.6074899846792183,3.655765210499421,3.531968085738012,3.5151377064629896,3.512804969165355,3.9487792785625
23.570666666666668,21.600001857448486,3.663038527114019,3.804623244839625,3.6858477233885525,3.533709159456117,3.570504914762138,3.921165197894515
25.543111111111106,23.572446301892924,3.9975357202288655,3.798763137411801,3.7036164735635917,3.569661201167649,3.6253403869406053,3.8811465034331754
25.127111111111105,23.156446301892924,3.926988317625103,3.8899057085641515,3.665921473855038,3.6438641048678684,3.7070076797489775,3.8418189106355194
25.392888888888887,23.422224079670706,3.9720602692886184,3.751467736627762,3.635763589809279,3.680690451996284,3.805636986896271,3.803422331077353
20.305333333333333,18.334668524115152,3.1092866393684617,3.5272197028704504,3.6561232234934042,3.7348823136117817,3.9319477397312235,3.7697008703807358
20.253777777777778,18.283112968559596,3.100543585199619,3.472764042206756,3.7597868280405726,3.8235037195749264,4.072153165290539,3.747687402053142
23.84266666666667,21.87200185744849,3.7091656749703255,3.422340738422657,3.821807868550798,3.9129542082609796,4.177254474650384,3.7267636980557297
24.203555555555557,22.232890746337375,3.7703670541522216,3.768105919453383,3.900627255594478,4.030902531268061,4.219213597545165,3.7061818638873483
28.46088888888889,26.490224079670707,4.4923473634913655,4.116396034231146,4.05124709072086,4.206163081775036,4.229132441757403,3.6893753627014427
28.4688888888889,26.498224079670717,4.493704044310671,4.3284904689822,4.372535488636659,4.348757772999457,4.190610243604857,3.6763792218371663
28.84533333333334,26.874668524115158,4.557543413974544,4.680153443019064,4.65971843817831,4.610597171124959,4.170395699397241,3.675130505107087
32.49822222222223,30.52755741300405,5.177018950299676,4.976965057819936,4.912032806384955,4.784847748133119,4.127275860690391,3.665692385207919
35.46177777777779,33.491112968559605,5.679593822694854,5.203040842125475,5.04611809402608,4.794563090222462,4.064431390294005,3.662085758390491
33.80133333333333,31.83066852411515,5.398007181532827,5.49557514378771,4.9603645605726285,4.777574431518522,4.002578050607276,3.6599803424338395
35.74533333333333,33.77466852411514,5.727680620623484,5.412082745033096,4.848711613422897,4.646338173597933,3.9418778896169564,3.687615177011478
30.528888888888886,28.558224079670705,4.843049355281222,4.943764063325322,4.676516784711764,4.517287679219555,3.9396770518434194,3.7235031532398772
24.415555555555557,22.444890746337375,3.806319095863754,4.49438238472032,4.429789303490166,4.3415975131198,3.9375101310903657,3.7663968784768436
23.20177777777778,21.2311129685596,3.60048046711282,3.857458425635819,4.069920294775435,4.097960249319948,3.903400914158387,3.80900607759754
20.72222222222222,18.75155741300404,3.17998478428548,3.447495861947236,3.7377501861214757,3.7989930194395165,3.8707802775698092,3.8610442084123937
20.859111111111112,18.88844630189293,3.2031991005268887,3.1960765262255477,3.3580302990298576,3.534998006234455,3.807238623974615,3.8905256363274168
18.485333333333337,16.514668524115155,2.8006417529770022,2.981117987522631,3.097406260804981,3.268756932561881,3.764062256900293,3.941225929112124
18.131555555555558,16.160890746337376,2.740646312301153,2.8586021724238964,3.0047751093092288,3.0901725140476133,3.7020091836485007,3.989651897245582
17.83244444444444,15.86177963522626,2.6899215238905407,2.747316659662726,2.9368656971874447,3.012238738094312,3.6194099330999294,4.032679406285564
18.23422222222222,16.263557413004037,2.7580570494822085,2.81347369239291,2.917740266193102,2.963986123621097,3.5143236979714083,4.076142183755072
20.045777777777776,18.075112968559594,3.065269883897738,2.8926134068522584,2.9070846689248255,2.968139074351297,3.443282614291733,4.107498469191215
19.99822222222222,18.02755741300404,3.057205170138547,2.976878359962308,2.9596937362511353,3.0108368345810312,3.3748531411892158,4.168010202289966
19.82,17.84933519078182,3.026981336330739,3.0668526781869248,3.07088503506652,3.0624208541772013,3.3555392823033032,4.210204860049208
20.35644444444444,18.385779635226257,3.117954322380675,3.1059137801093604,3.1492050881975397,3.1408596168799097,3.3987985576499162,4.248864610562601
20.96711111111111,18.996446301892927,3.2215142915874804,3.249156663280781,3.2450771994282936,3.2296543765032992,3.4929559750673844,4.277383171951702
23.37688888888888,21.4062240796707,3.630176702824231,3.3215318164327714,3.3091521039566305,3.35156722234901,3.590441029049976,4.295990426244227
21.527111111111108,19.556446301892926,3.3164819489386987,3.4233017206696625,3.424149646181727,3.4809493498165507,3.712056158827007,4.301724286984698
22.756888888888884,20.786224079670703,3.5250339393282397,3.512390427803901,3.590663373962028,3.620906050558994,3.8520279338007746,4.314978304877724
23.068444444444445,21.097779635226264,3.577869120124434,3.599142629082673,3.758015605859815,3.785358377205521,4.000927422277123,4.318000688258505
25.423111111111112,23.45244630189293,3.9771855079393195,3.859794931491285,3.9392643947608814,4.021925826513671,4.149706316902868,4.310252533357151
27.67511111111111,25.70444630189293,4.359091158573148,4.092729491049968,4.170945908840625,4.212742983748655,4.273119048765475,4.304000495914862
28.251111111111108,26.280446301892926,4.456772177562972,4.366138361717861,4.397596398215453,4.413275483072982,4.396343352736513,4.294450970370101
29.517333333333337,27.546668524115155,4.6715046027960065,4.742749188598577,4.66140486780786,4.641635013424348,4.482899589008052,4.295312085834576
34.30622222222222,32.33555741300404,5.483628815462179,4.9353978649396195,4.914180884348851,4.860995227674337,4.594328306966815,4.319057768730212
32.21911111111111,30.24844630189293,5.129685863937321,5.230080244565752,5.1318622060849535,5.069758257302437,4.683986066333594,4.33895198552216
35.20177777777777,33.231112968559586,5.635501696067499,5.462223406979842,5.295163238313988,5.19467087518194,4.7847422285138395,4.33839989179986
34.992888888888885,33.02222407967071,5.6000772524523645,5.5209752235713285,5.391355676960409,5.311737355656474,4.8393863170691045,4.324207503006816
35.692,33.721335190781815,5.718636081828131,5.654928611688355,5.4986370970257195,5.34489312745711,4.927947426106947,4.3042454521739035
35.37866666666666,33.40800185744848,5.665499416405425,5.552631109355069,5.411724732039114,5.403298236728109,5.01659144341708,4.281144192667436
32.788888888888884,30.818224079670703,5.226311686734354,5.535050787071599,5.427458460985198,5.346046306153517,5.106181368742894,4.232015388498422
34.57822222222222,32.607557413004045,5.529755963318487,5.302474240506899,5.336909437691294,5.3567414732790235,5.164718377537993,4.170646308493028
30.206222222222216,28.235557413004035,4.788329895569329,5.199988310282042,5.291479473033797,5.265497151065225,5.214048799550985,4.100227036855534
32.96133333333333,30.990668524115147,5.255555695505999,5.12118776602752,5.1670322720464705,5.214259838789545,5.235084889365847,4.0252647687522884
30.930222222222223,28.959557413004042,4.911109509716263,5.047908158995993,5.094807861207736,5.172187659159823,5.239316979810507,3.9505229612821813
