timestamp,CPU,RAM
0.0,16.126666666666672,5.833333333333338
0.15699999999999967,18.81644444444444,5.845777777777783
0.31399999999999934,16.91777777777778,5.856000000000007
0.4710000000000004,19.207111111111104,5.864444444444453
0.6279999999999987,21.15555555555555,5.873777777777785
0.7849999999999973,23.90222222222222,5.880444444444451
0.9420000000000008,24.610666666666663,5.885777777777784
1.0989999999999955,24.46755555555556,5.896444444444451
1.2559999999999973,25.214666666666666,5.9066666666666725
1.4130000000000056,25.57155555555555,5.916444444444453
1.5699999999999945,24.575999999999997,5.932000000000008
1.7269999999999934,22.135555555555552,5.944444444444451
1.8840000000000017,20.67866666666667,5.956888888888896
2.0409999999999973,22.137777777777774,5.9697777777777885
2.197999999999991,21.77644444444444,5.979555555555567
2.355000000000007,25.68755555555556,5.993333333333341
2.5119999999999947,28.84755555555556,6.004888888888895
2.6689999999999925,32.91466666666667,6.012444444444451
2.826000000000011,33.732000000000006,6.022666666666673
2.9829999999999903,35.20844444444445,6.032000000000009
3.139999999999989,35.10755555555555,6.048888888888899
3.2970000000000157,37.35733333333333,6.061333333333341
3.453999999999987,30.839111111111116,6.076888888888897
3.610999999999992,27.145777777777777,6.094222222222229
3.7680000000000033,25.108444444444437,6.108000000000007
3.924999999999985,20.80044444444444,6.122222222222229
4.0819999999999945,17.55377777777778,6.131555555555563
4.23900000000001,16.465333333333334,6.138666666666677
4.395999999999982,16.845333333333336,6.146222222222233
4.552999999999998,17.507999999999996,6.151555555555566
4.710000000000014,17.717333333333332,6.155111111111119
4.866999999999983,20.289777777777775,6.160444444444452
5.023999999999989,20.111111111111104,6.163555555555562
5.18100000000002,19.798666666666666,6.167555555555563
5.337999999999985,21.697777777777777,6.171555555555566
5.494999999999985,20.268444444444437,6.174222222222233
5.652000000000022,21.274222222222214,6.177333333333343
5.808999999999986,20.968888888888888,6.184444444444453
5.965999999999981,21.97555555555555,6.195111111111121
6.123000000000027,24.690666666666658,6.204444444444452
6.279999999999978,23.771111111111107,6.217777777777788
6.436999999999977,26.66533333333333,6.225333333333344
6.594000000000031,27.46222222222222,6.235111111111121
6.750999999999982,30.547111111111118,6.2422222222222326
6.907999999999974,30.89822222222222,6.246666666666678
7.065000000000037,34.413777777777774,6.250222222222233
7.221999999999984,33.308,6.257333333333344
7.378999999999972,34.87422222222222,6.263111111111122
7.536000000000007,31.377777777777776,6.266666666666678
7.692999999999988,31.129777777777782,6.272000000000011
7.84999999999997,26.740444444444446,6.276444444444456
8.007000000000014,26.358666666666664,6.280444444444456
8.163999999999989,25.537333333333333,6.2888888888889
8.320999999999971,29.690666666666665,6.295111111111122
8.47800000000002,28.682666666666663,6.3031111111111215
8.634999999999993,30.78444444444445,6.309333333333344
8.791999999999964,32.97955555555556,6.32177777777779
8.949000000000025,31.295999999999996,6.331111111111122
9.105999999999996,32.61511111111111,6.3382222222222335
9.262999999999966,26.447555555555553,6.3493333333333455
9.420000000000028,23.009333333333334,6.361777777777789
9.57700000000001,19.724888888888888,6.360888888888901
9.733999999999966,12.237777777777774,6.363555555555568
9.891000000000034,11.861333333333333,6.36977777777779
10.047999999999979,7.230222222222223,6.368000000000013
10.204999999999968,4.310222222222223,6.368888888888902
10.36200000000004,3.4062222222222225,6.368444444444458
10.518999999999973,1.8079999999999998,6.368888888888902
10.67599999999997,1.716888888888889,6.37066666666668
10.833000000000045,1.3937777777777776,6.371111111111124
10.98999999999997,0.8693333333333333,6.371111111111124
11.14699999999997,0.11911111111111111,6.371111111111124
11.304000000000045,0.32444444444444454,6.371111111111124
11.460999999999965,0.41511111111111115,6.371111111111124
11.617999999999972,0.14888888888888888,6.371111111111124
11.775000000000048,0.17644444444444446,6.371111111111124
11.931999999999961,0.08933333333333333,6.371111111111124
12.088999999999974,0.11911111111111111,6.371111111111124
12.246000000000054,0.17866666666666667,6.371111111111124
12.402999999999958,0.08933333333333333,6.371111111111124
12.559999999999956,0.14888888888888888,6.371111111111124
12.71700000000006,0.14888888888888888,6.371111111111124
12.873999999999954,0.11688888888888889,6.371111111111124
13.03099999999996,0.6502222222222223,6.372000000000013
13.188000000000063,1.452888888888889,6.372444444444457
13.344999999999951,2.785777777777778,6.37377777777779
13.501999999999963,3.1706666666666665,6.375111111111124
13.659000000000066,4.800444444444445,6.378222222222235
13.815999999999947,7.674222222222222,6.38266666666668
13.972999999999967,5.552888888888889,6.384444444444457
14.130000000000074,2.104,6.384444444444457
14.286999999999944,1.9853333333333332,6.38577777777779
14.443999999999969,3.852444444444444,6.38577777777779
14.601000000000077,1.3631111111111112,6.384888888888901
14.757999999999944,0.29688888888888887,6.384444444444457
14.914999999999973,0.17777777777777778,6.384444444444457
15.072000000000013,0.17822222222222223,6.384444444444457
